VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-30 19:12:00,2015-01-30 20:03:00,4,3.13,-73.947842,40.756263,1,N,-73.950323,40.750463,1,9.33,0.0,0.5,1.54,0.0,0.3,11.67
1,2015-01-01 17:41:00,2015-01-01 19:15:00,6,10.0,-74.017638,40.773564,1,N,-74.017151,40.76797,1,33.12,0.0,0.5,5.86,0.0,0.3,39.78
1,2015-01-06 10:15:00,2015-01-06 10:24:00,3,5.96,-73.902537,40.788025,1,N,-73.890364,40.803995,1,15.96,0.0,0.5,0.59,0.0,0.3,17.35
1,2015-01-08 03:19:00,2015-01-08 04:51:00,6,16.72,-73.934749,40.716933,1,N,-73.94616,40.7176,2,47.53,0.0,0.5,8.83,0.0,0.3,57.16
1,2015-01-06 14:06:00,2015-01-06 15:28:00,2,3.63,-73.94692,40.728821,1,N,-73.959359,40.727599,2,14.51,0.0,0.5,1.15,0.0,0.3,16.46
2,2015-01-12 14:38:00,2015-01-12 15:46:00,2,9.48,-73.939391,40.707475,4,N,-73.95626,40.724811,1,32.62,0.5,0.5,2.73,0.0,0.3,36.65
2,2015-01-09 13:08:00,2015-01-09 14:55:00,4,4.6,-74.011441,40.706923,1,Y,-74.015682,40.703579,1,14.41,0.5,0.5,0.28,0.0,0.3,15.99
2,2015-01-27 17:49:00,2015-01-27 18:23:00,5,13.03,-73.908095,40.724847,1,N,-73.894547,40.728134,1,35.32,0.0,0.5,5.02,0.0,0.3,41.14
1,2015-01-26 03:39:00,2015-01-26 04:48:00,4,2.5,-73.921033,40.740216,1,N,-73.912316,40.749928,1,6.86,0.0,0.5,0.38,0.0,0.3,8.04
2,2015-01-09 10:20:00,2015-01-09 11:41:00,5,4.02,-73.906745,40.78042,1,N,-73.897186,40.776296,1,14.12,0.0,0.5,1.41,0.0,0.3,16.33
1,2015-01-24 10:12:00,2015-01-24 11:32:00,1,3.83,-74.017699,40.77725,1,N,-74.017959,40.765465,2,10.02,0.0,0.5,0.49,5.0,0.3,16.31
2,2015-01-11 00:33:00,2015-01-11 01:58:00,5,3.72,-73.935236,40.729048,1,N,-73.918522,40.724531,1,18.52,0.5,0.5,1.58,0.0,0.3,21.4
2,2015-01-04 12:39:00,2015-01-04 13:02:00,3,6.25,-73.918782,40.768837,1,N,-73.914662,40.78096,2,24.76,0.0,0.5,3.31,0.0,0.3,28.87
1,2015-01-23 05:01:00,2015-01-23 05:26:00,1,19.75,-73.970038,40.783298,1,N,-73.981043,40.784076,1,52.55,1.0,0.5,2.06,0.0,0.3,56.41
2,2015-01-02 05:20:00,2015-01-02 06:37:00,2,1.27,-73.9894,40.726255,1,N,-73.98115,40.737561,1,6.22,0.0,0.5,0.48,0.0,0.3,7.5
1,2015-01-21 03:55:00,2015-01-21 04:01:00,5,10.39,-73.906234,40.706875,1,N,-73.893439,40.709033,1,29.27,0.0,0.5,1.75,0.0,0.3,31.82
1,2015-01-26 23:48:00,2015-01-27 00:27:00,3,17.01,-73.967361,40.739335,1,N,-73.966082,40.751697,2,46.79,0.0,0.5,6.7,5.0,0.3,59.29
2,2015-01-29 13:21:00,2015-01-29 14:45:00,6,7.37,-74.019684,40.74509,1,N,-74.030627,40.744319,1,23.98,0.0,0.5,1.3,0.0,0.3,26.08
2,2015-01-11 11:13:00,2015-01-11 13:06:00,4,14.85,-73.964521,40.771409,1,N,-73.977074,40.756435,1,38.51,0.5,0.5,3.62,0.0,0.3,43.43
2,2015-01-06 18:17:00,2015-01-06 19:41:00,6,6.58,-73.937636,40.701836,1,N,-73.930275,40.69245,1,22.83,0.5,0.5,1.4,0.0,0.3,25.53
2,2015-01-07 11:36:00,2015-01-07 13:34:00,3,15.49,-74.007222,40.749186,1,N,-74.019326,40.752206,2,40.93,0.0,0.5,7.95,5.0,0.3,54.68
2,2015-01-02 10:10:00,2015-01-02 10:22:00,1,19.73,-73.943913,40.776089,1,N,-73.947058,40.787843,1,51.12,0.0,0.5,10.18,0.0,0.3,62.1
2,2015-01-27 03:16:00,2015-01-27 03:57:00,1,18.79,-73.972866,40.769564,1,N,-73.97278,40.750365,1,52.4,0.0,0.5,0.16,0.0,0.3,53.36
2,2015-01-30 19:37:00,2015-01-30 20:41:00,1,8.59,-73.90891,40.764535,1,N,-73.901877,40.76693,2,30.77,0.5,0.5,3.85,10.0,0.3,45.92
1,2015-01-11 03:55:00,2015-01-11 04:13:00,4,6.22,-74.016152,40.70832,1,N,-74.025165,40.714266,2,24.33,1.0,0.5,2.31,10.0,0.3,38.44
1,2015-01-29 19:50:00,2015-01-29 20:12:00,4,7.61,-73.951016,40.739801,1,N,-73.966262,40.720399,2,19.14,0.0,0.5,2.79,5.0,0.3,27.73
1,2015-01-19 14:57:00,2015-01-19 15:47:00,1,2.75,-73.984715,40.771024,1,N,-73.984564,40.776862,4,10.94,0.0,0.5,1.26,5.0,0.3,18.0
1,2015-01-06 20:13:00,2015-01-06 20:19:00,1,3.52,-73.952735,40.733207,1,N,-73.9436,40.738957,1,17.29,0.0,0.5,1.0,0.0,0.3,19.09
2,2015-01-26 17:56:00,2015-01-26 19:23:00,2,5.6,-73.950426,40.717186,1,N,-73.947443,40.730077,1,18.97,1.0,0.5,0.82,0.0,0.3,21.59
1,2015-01-13 19:38:00,2015-01-13 20:45:00,4,4.41,-73.9537,40.721547,1,N,-73.934943,40.724478,1,20.92,1.0,0.5,3.11,0.0,0.3,25.83
2,2015-01-14 18:11:00,2015-01-14 19:12:00,4,18.25,-73.978776,40.796348,1,Y,-73.993671,40.806518,1,51.93,0.0,0.5,2.74,5.0,0.3,60.47
2,2015-01-28 14:49:00,2015-01-28 15:41:00,3,12.3,-73.98666,40.786991,1,N,-73.96668,40.8004,2,36.88,0.5,0.5,0.76,0.0,0.3,38.94
1,2015-01-23 22:14:00,2015-01-23 23:48:00,4,17.55,-73.963265,40.767713,1,Y,-73.956811,40.759287,1,51.37,0.0,0.5,2.77,0.0,0.3,54.94
1,2015-01-02 14:29:00,2015-01-02 14:59:00,2,16.04,-73.956368,40.735359,1,N,-73.9447,40.754466,2,44.54,0.5,0.5,7.64,0.0,0.3,53.48
1,2015-01-28 20:44:00,2015-01-28 22:42:00,3,3.15,-74.006845,40.774963,2,N,-74.009114,40.762412,1,8.54,0.5,0.5,1.62,0.0,0.3,11.46
2,2015-01-04 23:19:00,2015-01-05 00:02:00,6,17.47,-73.98256,40.790982,1,N,-73.999374,40.79432,2,49.26,0.0,0.5,8.93,5.0,0.3,63.99
2,2015-01-14 23:56:00,2015-01-15 00:50:00,5,13.9,-73.967744,40.725025,1,N,-73.950409,40.717708,2,42.16,0.0,0.5,0.46,0.0,0.3,43.42
2,2015-01-22 03:16:00,2015-01-22 04:32:00,6,12.68,-73.961213,40.703217,1,N,-73.957048,40.713186,2,35.87,0.0,0.5,0.09,0.0,0.3,36.76
1,2015-01-16 08:12:00,2015-01-16 09:43:00,2,5.77,-73.950474,40.720228,1,N,-73.956683,40.735974,1,19.47,0.0,0.5,0.39,5.0,0.3,25.66
1,2015-01-12 00:02:00,2015-01-12 00:52:00,4,12.58,-73.953024,40.776409,1,N,-73.937629,40.784391,1,33.76,0.0,0.5,0.92,0.0,0.3,35.48
2,2015-01-30 15:53:00,2015-01-30 16:31:00,3,14.69,-73.91023,40.753692,1,N,-73.902981,40.763779,1,37.94,1.0,0.5,7.11,5.0,0.3,51.85
1,2015-01-22 05:13:00,2015-01-22 05:21:00,1,4.45,-73.902047,40.727414,1,Y,-73.908126,40.736173,2,15.55,0.0,0.5,0.05,0.0,0.3,16.4
2,2015-01-20 18:16:00,2015-01-20 19:40:00,4,7.75,-73.993447,40.716142,1,N,-73.984614,40.70579,1,27.85,1.0,0.5,3.44,10.0,0.3,43.09
2,2015-01-25 21:19:00,2015-01-25 22:49:00,1,13.67,-73.979068,40.75416,1,N,-73.998098,40.75916,1,40.5,0.0,0.5,6.05,5.0,0.3,52.35
1,2015-01-21 07:27:00,2015-01-21 07:58:00,5,13.05,-73.901155,40.768302,1,N,-73.920533,40.77414,1,32.77,0.0,0.5,0.71,0.0,0.3,34.28
1,2015-01-09 03:43:00,2015-01-09 03:51:00,2,13.73,-73.944974,40.782738,1,N,-73.930263,40.777544,1,34.99,1.0,0.5,6.21,5.0,0.3,48.0
2,2015-01-20 03:20:00,2015-01-20 03:42:00,5,10.14,-73.998708,40.747749,1,N,-74.001341,40.732994,1,30.26,0.5,0.5,5.01,0.0,0.3,36.57
2,2015-01-22 23:48:00,2015-01-23 00:44:00,3,17.54,-73.971447,40.744548,1,N,-73.974471,40.758963,1,48.46,0.0,0.5,4.55,0.0,0.3,53.81
1,2015-01-02 18:47:00,2015-01-02 19:30:00,3,17.88,-73.95537,40.725044,1,Y,-73.958456,40.712549,1,48.02,0.0,0.5,6.53,0.0,0.3,55.35
1,2015-01-21 10:51:00,2015-01-21 11:48:00,3,5.27,-73.901703,40.766719,1,N,-73.904607,40.785198,2,20.35,0.0,0.5,2.96,0.0,0.3,24.11
1,2015-01-20 22:48:00,2015-01-20 23:30:00,6,17.87,-73.938289,40.789724,1,N,-73.930073,40.781387,1,54.44,0.0,0.5,9.53,5.0,0.3,69.77
1,2015-01-21 01:40:00,2015-01-21 03:37:00,3,5.6,-73.925151,40.719374,1,N,-73.906403,40.702728,1,19.14,0.0,0.5,0.06,0.0,0.3,20.0
1,2015-01-10 11:42:00,2015-01-10 12:22:00,5,3.03,-73.932858,40.750993,1,N,-73.93996,40.768039,2,15.08,1.0,0.5,2.01,0.0,0.3,18.89
1,2015-01-30 21:45:00,2015-01-30 23:04:00,1,6.43,-73.994433,40.727106,1,N,-73.976258,40.743959,1,21.23,0.0,0.5,3.45,0.0,0.3,25.48
1,2015-01-19 04:57:00,2015-01-19 05:06:00,1,11.89,-73.960388,40.704122,1,N,-73.940507,40.702356,2,30.22,0.0,0.5,5.99,0.0,0.3,37.01
1,2015-01-06 22:51:00,2015-01-06 23:25:00,4,13.32,-73.939867,40.705934,1,N,-73.928566,40.707701,1,42.14,0.0,0.5,6.22,5.0,0.3,54.16
1,2015-01-31 02:29:00,2015-01-31 03:43:00,5,0.57,-74.010684,40.771346,1,N,-74.019434,40.789484,1,2.5,0.5,0.5,0.27,0.0,0.3,4.07
2,2015-01-12 20:32:00,2015-01-12 20:59:00,2,5.45,-73.969269,40.780052,3,N,-73.956771,40.772079,1,17.85,0.0,0.5,2.19,0.0,0.3,20.84
1,2015-01-30 01:18:00,2015-01-30 03:13:00,6,19.97,-74.002365,40.791708,1,N,-73.983624,40.789927,2,57.72,1.0,0.5,10.08,0.0,0.3,69.6
1,2015-01-08 13:30:00,2015-01-08 14:40:00,4,6.05,-73.956237,40.720125,1,N,-73.950126,40.730901,1,22.78,0.5,0.5,2.73,0.0,0.3,26.81
2,2015-01-03 07:32:00,2015-01-03 08:09:00,4,7.25,-73.980354,40.744808,1,N,-73.978157,40.732124,1,21.51,0.0,0.5,2.72,0.0,0.3,25.03
1,2015-01-04 18:11:00,2015-01-04 18:17:00,3,5.46,-73.92537,40.770802,1,N,-73.932989,40.773567,1,22.26,0.0,0.5,3.6,0.0,0.3,26.66
2,2015-01-12 19:33:00,2015-01-12 20:51:00,1,8.75,-73.980035,40.739996,2,N,-73.984059,40.745797,1,28.15,0.5,0.5,3.2,0.0,0.3,32.65
2,2015-01-08 14:40:00,2015-01-08 15:31:00,4,1.91,-73.952452,40.795034,1,N,-73.966161,40.800744,1,7.73,0.0,0.5,0.74,0.0,0.3,9.27
2,2015-01-21 08:37:00,2015-01-21 10:14:00,3,2.52,-73.981167,40.783866,1,N,-73.982289,40.800181,1,14.68,0.0,0.5,1.47,0.0,0.3,16.95
1,2015-01-07 15:57:00,2015-01-07 17:43:00,3,3.5,-73.945187,40.734365,1,N,-73.963257,40.714406,1,11.41,0.0,0.5,2.01,0.0,0.3,14.22
1,2015-01-10 01:45:00,2015-01-10 03:06:00,6,3.78,-74.002618,40.758153,1,Y,-74.001809,40.765994,2,13.7,0.0,0.5,0.28,0.0,0.3,14.78
1,2015-01-14 17:46:00,2015-01-14 18:36:00,6,14.42,-73.923289,40.713221,1,N,-73.929071,40.703282,1,40.41,0.5,0.5,1.98,0.0,0.3,43.69
2,2015-01-11 23:57:00,2015-01-12 00:09:00,1,6.78,-73.907547,40.762762,1,N,-73.90306,40.749424,1,19.4,0.0,0.5,1.16,0.0,0.3,21.36
1,2015-01-17 03:50:00,2015-01-17 04:48:00,6,16.03,-73.931305,40.731801,1,N,-73.940365,40.716664,1,44.39,0.0,0.5,3.93,0.0,0.3,49.12
2,2015-01-01 04:55:00,2015-01-01 05:08:00,3,14.27,-73.954696,40.77398,1,N,-73.958185,40.784549,1,41.01,0.0,0.5,7.32,0.0,0.3,49.13
1,2015-01-21 05:39:00,2015-01-21 05:58:00,3,16.02,-73.972221,40.730238,2,N,-73.959441,40.74325,1,43.4,0.0,0.5,2.7,0.0,0.3,46.9
2,2015-01-31 20:22:00,2015-01-31 20:35:00,3,8.99,-73.98442,40.715928,1,N,-73.989292,40.724329,1,26.49,0.0,0.5,1.77,0.0,0.3,29.06
2,2015-01-31 05:21:00,2015-01-31 06:10:00,2,11.11,-73.900333,40.752482,1,N,-73.912653,40.741477,1,31.69,0.0,0.5,4.14,5.0,0.3,41.63
1,2015-01-06 19:30:00,2015-01-06 20:07:00,2,0.69,-73.974538,40.789438,1,N,-73.98554,40.804552,1,8.51,0.0,0.5,1.01,0.0,0.3,10.32
2,2015-01-09 05:12:00,2015-01-09 06:15:00,5,13.76,-73.979833,40.718387,1,N,-73.986412,40.711396,2,34.97,0.0,0.5,6.74,0.0,0.3,42.51
2,2015-01-14 15:54:00,2015-01-14 16:27:00,4,18.64,-73.913097,40.725641,1,N,-73.896648,40.742966,1,52.55,0.0,0.5,1.15,0.0,0.3,54.5
2,2015-01-20 14:06:00,2015-01-20 14:27:00,5,4.56,-73.919421,40.75252,1,N,-73.905518,40.760265,2,16.65,0.5,0.5,2.55,0.0,0.3,20.5
1,2015-01-18 00:07:00,2015-01-18 01:08:00,1,1.95,-73.906586,40.721446,5,N,-73.889118,40.734524,2,13.78,0.0,0.5,1.05,5.0,0.3,20.63
1,2015-01-20 14:41:00,2015-01-20 15:09:00,6,9.67,-73.966466,40.756482,1,N,-73.980899,40.736617,1,24.67,0.5,0.5,0.49,5.0,0.3,31.46
2,2015-01-27 23:28:00,2015-01-28 00:53:00,4,15.55,-73.998219,40.701398,1,N,-73.999182,40.719572,1,47.63,0.5,0.5,4.19,0.0,0.3,53.12
2,2015-01-30 07:48:00,2015-01-30 08:37:00,3,14.65,-73.924158,40.72433,1,N,-73.911779,40.743045,1,37.3,0.5,0.5,2.77,0.0,0.3,41.37
2,2015-01-18 02:00:00,2015-01-18 02:21:00,3,11.99,-73.902155,40.709625,1,N,-73.899954,40.701113,2,36.24,0.5,0.5,7.05,0.0,0.3,44.59
2,2015-01-14 03:03:00,2015-01-14 04:58:00,2,6.92,-73.976107,40.79496,1,N,-73.989486,40.804214,1,18.24,1.0,0.5,2.02,0.0,0.3,22.06
1,2015-01-02 22:42:00,2015-01-03 00:40:00,1,15.63,-73.976296,40.720993,1,N,-73.965209,40.710153,1,43.95,0.0,0.5,5.09,5.0,0.3,54.84
1,2015-01-07 15:40:00,2015-01-07 16:05:00,1,12.32,-74.018156,40.742644,1,Y,-74.026824,40.74259,1,36.38,0.0,0.5,6.8,10.0,0.3,53.98
2,2015-01-13 16:18:00,2015-01-13 17:33:00,1,18.99,-73.942505,40.71176,1,N,-73.962418,40.72731,1,49.73,0.0,0.5,8.02,0.0,0.3,58.55
2,2015-01-12 09:45:00,2015-01-12 11:24:00,2,6.69,-73.982546,40.748176,1,N,-73.966646,40.762687,1,20.34,0.0,0.5,1.53,0.0,0.3,22.67
2,2015-01-01 20:41:00,2015-01-01 21:50:00,2,0.86,-73.939425,40.725243,1,N,-73.921538,40.729051,1,9.15,0.0,0.5,0.3,0.0,0.3,10.25
1,2015-01-03 01:51:00,2015-01-03 02:00:00,3,5.49,-73.981451,40.735638,1,N,-73.972561,40.744519,1,16.28,0.0,0.5,1.33,0.0,0.3,18.41
1,2015-01-09 15:25:00,2015-01-09 17:11:00,6,4.09,-73.959136,40.734302,1,N,-73.940669,40.73626,2,11.3,0.0,0.5,1.28,0.0,0.3,13.38
2,2015-01-15 19:07:00,2015-01-15 19:45:00,4,10.69,-73.971797,40.779907,1,N,-73.964795,40.799071,2,32.23,0.0,0.5,5.53,0.0,0.3,38.56
2,2015-01-05 10:04:00,2015-01-05 12:01:00,1,11.36,-73.92838,40.751079,1,N,-73.931082,40.76375,1,32.51,0.0,0.5,4.2,5.0,0.3,42.51
1,2015-01-18 17:15:00,2015-01-18 18:40:00,4,14.92,-73.901168,40.774434,1,N,-73.917911,40.771867,1,39.78,0.0,0.5,1.68,0.0,0.3,42.26
2,2015-01-19 18:55:00,2015-01-19 20:07:00,6,5.51,-73.991866,40.773161,1,N,-73.99061,40.765271,1,15.53,0.0,0.5,2.97,5.0,0.3,24.3
1,2015-01-15 08:41:00,2015-01-15 10:12:00,5,6.35,-73.92494,40.749476,1,N,-73.944711,40.755529,1,17.48,1.0,0.5,3.0,0.0,0.3,22.28
1,2015-01-18 09:06:00,2015-01-18 10:00:00,4,19.43,-73.942838,40.746512,1,N,-73.95857,40.763441,2,55.37,0.0,0.5,2.83,0.0,0.3,59.0
2,2015-01-03 07:39:00,2015-01-03 08:42:00,2,1.59,-73.969499,40.796926,1,Y,-73.979787,40.789876,3,9.9,1.0,0.5,1.88,5.0,0.3,18.58
2,2015-01-27 02:57:00,2015-01-27 03:16:00,4,5.58,-73.902198,40.735007,1,N,-73.885168,40.721513,1,19.42,0.5,0.5,2.57,0.0,0.3,23.29
1,2015-01-05 19:01:00,2015-01-05 20:20:00,4,3.42,-73.913025,40.716588,1,N,-73.895163,40.706452,1,14.31,0.5,0.5,1.28,5.0,0.3,21.89
1,2015-01-20 03:27:00,2015-01-20 04:49:00,2,12.05,-73.95168,40.769261,1,N,-73.970168,40.750982,2,38.91,0.0,0.5,5.14,0.0,0.3,44.85
1,2015-01-09 14:35:00,2015-01-09 16:24:00,6,15.18,-73.919717,40.775508,1,N,-73.917856,40.775747,1,43.13,0.0,0.5,1.21,5.0,0.3,50.14
1,2015-01-30 02:17:00,2015-01-30 02:46:00,2,17.6,-74.008948,40.724067,1,N,-74.021209,40.739748,1,47.96,1.0,0.5,0.48,0.0,0.3,50.24
1,2015-01-17 02:20:00,2015-01-17 03:17:00,4,9.65,-73.952024,40.714938,1,Y,-73.955396,40.724071,2,32.43,1.0,0.5,3.95,0.0,0.3,38.18
2,2015-01-20 11:26:00,2015-01-20 12:08:00,1,18.52,-73.951069,40.769564,1,N,-73.940159,40.756299,2,53.43,0.5,0.5,5.76,5.0,0.3,65.49
1,2015-01-16 09:35:00,2015-01-16 11:16:00,4,14.49,-73.907543,40.716704,1,N,-73.926206,40.700348,1,43.79,0.0,0.5,4.46,0.0,0.3,49.05
1,2015-01-21 03:43:00,2015-01-21 05:10:00,1,16.0,-73.904374,40.744372,1,N,-73.921927,40.730608,1,40.14,0.0,0.5,3.06,0.0,0.3,44.0
2,2015-01-21 07:02:00,2015-01-21 08:44:00,5,13.93,-74.007371,40.776895,1,N,-74.005906,40.795214,1,42.24,0.0,0.5,0.5,10.0,0.3,53.54
1,2015-01-16 19:23:00,2015-01-16 19:33:00,3,6.71,-73.977637,40.796932,1,N,-73.976859,40.795604,2,20.88,1.0,0.5,1.77,0.0,0.3,24.45
2,2015-01-24 11:56:00,2015-01-24 13:36:00,3,2.74,-73.907735,40.79499,1,Y,-73.892179,40.800654,1,16.41,1.0,0.5,1.67,0.0,0.3,19.88
2,2015-01-02 23:10:00,2015-01-02 23:17:00,2,7.96,-73.906123,40.794012,1,N,-73.895442,40.811691,1,24.36,0.5,0.5,0.1,0.0,0.3,25.76
2,2015-01-02 08:43:00,2015-01-02 10:42:00,2,0.93,-73.916511,40.785427,1,N,-73.929372,40.795702,1,8.43,1.0,0.5,0.12,0.0,0.3,10.35
1,2015-01-14 11:02:00,2015-01-14 12:42:00,2,11.82,-73.960178,40.735001,1,N,-73.942433,40.742739,2,31.8,0.0,0.5,3.82,10.0,0.3,46.42
2,2015-01-29 08:46:00,2015-01-29 10:08:00,3,16.01,-73.933144,40.790547,1,N,-73.941808,40.79615,1,45.87,0.0,0.5,1.9,0.0,0.3,48.57
2,2015-01-01 05:46:00,2015-01-01 07:30:00,5,6.39,-73.931259,40.778364,1,N,-73.91174,40.758687,1,21.09,0.0,0.5,0.51,5.0,0.3,27.4
1,2015-01-22 20:11:00,2015-01-22 20:35:00,1,16.78,-74.015388,40.727505,1,N,-73.998115,40.718942,1,44.89,0.0,0.5,4.43,0.0,0.3,50.12
1,2015-01-23 12:07:00,2015-01-23 12:30:00,5,8.18,-74.018756,40.763647,1,N,-74.018348,40.764811,2,23.44,0.0,0.5,1.31,0.0,0.3,25.55
1,2015-01-05 08:27:00,2015-01-05 09:54:00,6,6.69,-73.939796,40.722818,1,N,-73.920957,40.742141,1,26.35,0.0,0.5,4.75,0.0,0.3,31.9
1,2015-01-25 07:04:00,2015-01-25 07:38:00,4,12.44,-73.98723,40.730262,1,N,-73.999052,40.74757,1,35.48,0.0,0.5,0.64,0.0,0.3,36.92
2,2015-01-16 22:54:00,2015-01-16 23:25:00,2,12.28,-73.983996,40.728165,1,N,-73.965365,40.708495,2,38.87,0.0,0.5,7.36,0.0,0.3,47.03
1,2015-01-15 19:21:00,2015-01-15 21:20:00,5,11.3,-73.94948,40.731794,1,N,-73.964206,40.738368,1,35.56,0.0,0.5,1.41,0.0,0.3,37.77
1,2015-01-18 18:13:00,2015-01-18 18:37:00,5,19.76,-73.984528,40.794501,1,N,-73.966735,40.805685,1,54.13,0.0,0.5,3.86,5.0,0.3,63.79
1,2015-01-02 16:49:00,2015-01-02 17:24:00,3,18.93,-73.992172,40.70467,1,N,-74.011067,40.718029,1,50.47,1.0,0.5,7.37,0.0,0.3,59.64
2,2015-01-18 07:33:00,2015-01-18 08:36:00,6,18.38,-73.949163,40.7743,1,N,-73.949423,40.758917,1,54.46,0.5,0.5,6.5,0.0,0.3,62.26
1,2015-01-10 16:03:00,2015-01-10 17:11:00,6,0.87,-73.97151,40.765364,1,N,-73.990812,40.753058,2,3.44,1.0,0.5,0.06,0.0,0.3,5.3
2,2015-01-01 20:48:00,2015-01-01 21:18:00,4,1.77,-73.993722,40.757776,1,N,-73.978403,40.766097,2,8.77,0.0,0.5,0.55,0.0,0.3,10.12
1,2015-01-22 18:57:00,2015-01-22 19:54:00,2,12.16,-73.978027,40.731332,1,N,-73.971926,40.735816,2,34.77,0.0,0.5,5.31,0.0,0.3,40.88
1,2015-01-20 12:39:00,2015-01-20 13:22:00,2,8.71,-73.965692,40.78812,1,N,-73.965453,40.784065,1,30.18,0.0,0.5,0.44,0.0,0.3,31.42
1,2015-01-17 12:23:00,2015-01-17 12:54:00,5,15.28,-73.908935,40.737571,1,N,-73.907731,40.750824,1,43.5,0.0,0.5,5.86,0.0,0.3,50.16
1,2015-01-05 19:40:00,2015-01-05 21:11:00,2,12.88,-74.004327,40.796295,1,N,-74.020372,40.78098,1,41.07,1.0,0.5,5.2,0.0,0.3,48.07
1,2015-01-03 12:06:00,2015-01-03 13:39:00,1,16.61,-73.929031,40.739323,1,N,-73.945003,40.736271,1,44.21,1.0,0.5,7.69,0.0,0.3,53.7
2,2015-01-28 08:27:00,2015-01-28 10:06:00,3,13.88,-74.016146,40.71334,1,N,-73.996203,40.710663,2,36.83,0.0,0.5,4.49,0.0,0.3,42.12
1,2015-01-06 12:59:00,2015-01-06 14:24:00,4,11.37,-73.94759,40.738912,1,N,-73.951554,40.749357,1,34.2,1.0,0.5,2.01,0.0,0.3,38.01
2,2015-01-16 10:09:00,2015-01-16 11:58:00,5,8.27,-73.954357,40.705334,1,N,-73.947307,40.698971,1,23.39,0.5,0.5,4.13,0.0,0.3,28.82
2,2015-01-09 06:22:00,2015-01-09 07:09:00,4,7.55,-74.019576,40.793113,1,N,-74.007576,40.810545,1,22.84,0.5,0.5,2.32,5.0,0.3,31.46
2,2015-01-18 00:17:00,2015-01-18 01:23:00,2,11.33,-74.00673,40.783834,1,N,-74.021686,40.779552,2,35.23,1.0,0.5,3.57,0.0,0.3,40.6
2,2015-01-24 22:25:00,2015-01-24 22:54:00,1,9.88,-74.005419,40.781007,1,N,-74.003491,40.799134,1,29.22,0.5,0.5,4.75,0.0,0.3,35.27
1,2015-01-23 08:14:00,2015-01-23 08:55:00,1,2.88,-73.916688,40.782165,1,N,-73.919407,40.794499,1,15.7,0.0,0.5,1.56,0.0,0.3,18.06
1,2015-01-21 13:57:00,2015-01-21 15:36:00,2,6.09,-73.966763,40.708703,1,N,-73.959569,40.721144,1,23.04,0.0,0.5,4.12,0.0,0.3,27.96
1,2015-01-03 17:46:00,2015-01-03 18:42:00,5,10.75,-73.979787,40.786305,1,N,-73.967318,40.796662,1,32.15,0.0,0.5,4.51,0.0,0.3,37.46
1,2015-01-21 15:46:00,2015-01-21 17:34:00,5,14.21,-73.981802,40.705479,1,N,-73.998293,40.719015,2,44.45,0.5,0.5,7.1,0.0,0.3,52.85
1,2015-01-22 23:38:00,2015-01-23 00:46:00,1,14.14,-73.98316,40.739841,1,Y,-73.998538,40.722695,2,38.29,0.0,0.5,2.63,0.0,0.3,41.72
2,2015-01-18 07:41:00,2015-01-18 09:05:00,1,6.73,-73.934119,40.788468,1,N,-73.938093,40.807915,2,20.64,0.0,0.5,3.0,0.0,0.3,24.44
2,2015-01-15 06:38:00,2015-01-15 07:56:00,5,16.39,-73.971643,40.701654,1,N,-73.956056,40.706001,3,44.56,1.0,0.5,3.31,0.0,0.3,49.67
2,2015-01-12 20:59:00,2015-01-12 22:01:00,1,7.43,-73.924583,40.778175,1,Y,-73.931115,40.763954,1,24.32,1.0,0.5,0.18,0.0,0.3,26.3
2,2015-01-23 16:02:00,2015-01-23 17:44:00,4,17.8,-73.976286,40.708032,1,N,-73.99155,40.718275,1,46.47,0.0,0.5,6.82,0.0,0.3,54.09
1,2015-01-05 11:23:00,2015-01-05 11:53:00,3,3.78,-73.913786,40.704494,3,N,-73.915061,40.723872,1,10.62,0.0,0.5,0.71,0.0,0.3,12.13
2,2015-01-04 17:55:00,2015-01-04 18:22:00,3,0.81,-73.989294,40.719681,1,N,-74.006256,40.727497,1,7.39,0.0,0.5,0.18,5.0,0.3,13.37
2,2015-01-03 19:09:00,2015-01-03 20:05:00,1,4.25,-73.951668,40.741049,1,N,-73.963315,40.73332,1,18.09,0.0,0.5,2.56,0.0,0.3,21.45
1,2015-01-29 23:12:00,2015-01-30 00:19:00,1,6.5,-73.98132,40.7438,1,N,-73.998897,40.759273,2,26.09,0.0,0.5,2.24,0.0,0.3,29.13
2,2015-01-01 06:08:00,2015-01-01 07:17:00,5,2.15,-73.915883,40.733265,1,N,-73.901142,40.738842,1,14.82,0.0,0.5,2.09,5.0,0.3,22.71
1,2015-01-28 16:42:00,2015-01-28 17:55:00,2,3.45,-73.924181,40.796451,1,Y,-73.937777,40.791816,1,8.81,0.0,0.5,1.72,0.0,0.3,11.33
1,2015-01-12 04:23:00,2015-01-12 06:15:00,1,8.88,-73.915587,40.757894,1,N,-73.928272,40.756704,2,28.62,0.0,0.5,2.73,0.0,0.3,32.15
